2023-02-1,"[56.99999999999999, 59.0, 46.916666666666664, 48.0, 61.250000000000014, 49.666666666666664, 42.916666666666664, 58.166666666666664, 59.0, 51.833333333333336, 53.58333333333333, 30.416666666666668, 38.16666666666666, 53.58333333333334, 59.833333333333336, 39.5, 60.5, 57.75, 55.83333333333332, 46.33333333333333, 56.99999999999999, 56.083333333333336, 56.583333333333336, 51.58333333333333]"
2023-02-2,"[55.75000000000001, 55.0, 49.5, 48.99999999999999, 38.5, 61.749999999999986, 44.66666666666667, 39.25, 48.083333333333336, 41.666666666666664, 47.08333333333333, 43.91666666666667, 60.83333333333333, 50.49999999999999, 51.416666666666664, 49.333333333333336, 54.666666666666664, 63.083333333333336, 65.91666666666667, 56.166666666666664, 65.83333333333333, 56.08333333333333, 46.916666666666664, 59.166666666666664]"
2023-02-3,"[60.5, 51.50000000000001, 70.75, 62.833333333333336, 51.083333333333336, 43.25, 61.83333333333333, 34.833333333333336, 67.0, 60.58333333333333, 40.83333333333333, 51.833333333333336, 57.91666666666667, 40.25000000000001, 53.91666666666666, 53.58333333333334, 39.5, 60.91666666666667, 47.25, 52.74999999999999, 46.916666666666664, 48.25, 44.74999999999999, 42.583333333333336]"
2023-02-4,"[55.083333333333336, 53.416666666666664, 40.5, 45.083333333333336, 51.41666666666667, 41.833333333333336, 49.25000000000001, 66.5, 45.16666666666667, 56.916666666666664, 56.83333333333334, 57.25, 44.74999999999999, 40.25, 54.166666666666664, 48.0, 47.49999999999999, 67.83333333333333, 53.5, 35.166666666666664, 31.25, 56.66666666666667, 42.08333333333333, 71.16666666666666]"
2023-02-5,"[55.08333333333334, 47.25, 40.08333333333333, 42.25, 38.75, 40.0, 52.25, 68.66666666666667, 52.75, 64.5, 42.91666666666665, 36.5, 53.166666666666664, 31.749999999999996, 59.25, 45.74999999999999, 50.916666666666664, 57.91666666666667, 44.166666666666664, 51.91666666666666, 45.5, 41.583333333333336, 31.16666666666667, 68.33333333333334]"
2023-02-6,"[58.166666666666664, 42.33333333333334, 50.75000000000001, 42.416666666666664, 49.5, 46.083333333333336, 46.333333333333336, 49.0, 36.583333333333336, 56.58333333333333, 39.5, 48.75, 54.083333333333336, 29.666666666666668, 54.66666666666667, 56.08333333333334, 37.75, 34.833333333333336, 66.58333333333333, 58.166666666666664, 47.25, 49.833333333333336, 61.58333333333333, 41.583333333333336]"
2023-02-7,"[40.333333333333336, 39.0, 46.333333333333336, 37.666666666666664, 56.58333333333334, 54.416666666666664, 37.166666666666664, 54.25000000000001, 45.916666666666664, 35.916666666666664, 44.583333333333336, 59.583333333333336, 50.166666666666664, 43.0, 45.16666666666667, 42.08333333333334, 36.58333333333333, 37.416666666666664, 63.416666666666664, 62.25000000000001, 61.41666666666667, 42.33333333333333, 50.66666666666667, 53.41666666666667]"
2023-02-8,"[52.75000000000001, 52.5, 45.333333333333336, 61.833333333333336, 54.083333333333336, 64.66666666666666, 54.0, 50.24999999999999, 50.83333333333333, 57.41666666666667, 44.83333333333333, 66.00000000000001, 30.75, 49.75000000000001, 49.75000000000001, 46.916666666666664, 38.08333333333333, 34.00000000000001, 62.83333333333334, 55.083333333333336, 46.83333333333334, 46.25, 50.083333333333336, 59.083333333333336]"
2023-02-9,"[21.833333333333336, 35.58333333333333, 53.00000000000001, 42.66666666666667, 39.25, 40.75, 37.83333333333333, 45.75, 62.08333333333333, 44.58333333333333, 59.833333333333336, 51.25, 49.41666666666667, 42.16666666666666, 46.916666666666664, 56.5, 59.66666666666667, 40.5, 52.5, 45.83333333333333, 57.75, 42.583333333333336, 56.99999999999999, 62.833333333333336]"
2023-02-10,"[50.166666666666664, 50.08333333333333, 32.916666666666664, 52.5, 54.75, 50.74999999999999, 54.0, 36.66666666666667, 43.416666666666664, 40.66666666666667, 50.416666666666664, 47.25, 38.75, 46.583333333333336, 41.83333333333333, 45.0, 23.25, 45.08333333333333, 47.16666666666667, 54.83333333333334, 30.583333333333336, 62.416666666666664, 61.25, 61.5]"
2023-02-11,"[44.33333333333333, 43.83333333333333, 42.666666666666664, 47.666666666666664, 36.916666666666664, 52.416666666666664, 47.33333333333333, 58.49999999999999, 67.5, 58.33333333333334, 51.750000000000014, 49.916666666666664, 42.74999999999999, 54.833333333333336, 49.25, 59.25, 67.33333333333331, 49.916666666666664, 62.0, 48.333333333333336, 55.25, 53.0, 56.75, 48.333333333333336]"
