2023-05-1,"[59.916666666666664, 59.833333333333336, 45.41666666666667, 46.166666666666664, 46.5, 48.416666666666664, 45.0, 31.083333333333336, 36.833333333333336, 45.08333333333333, 38.083333333333336, 48.99999999999999, 47.16666666666666, 65.08333333333334, 49.333333333333336, 50.75, 57.66666666666667, 50.00000000000001, 59.916666666666664, 51.0, 40.41666666666667, 37.66666666666667, 50.83333333333332, 59.666666666666664]"
2023-05-2,"[62.83333333333333, 54.833333333333336, 44.16666666666667, 46.66666666666667, 59.25, 57.08333333333333, 62.75, 64.16666666666667, 32.333333333333336, 32.66666666666667, 59.333333333333336, 39.0, 48.666666666666664, 57.75, 53.0, 44.0, 58.5, 48.333333333333336, 40.75, 40.166666666666664, 51.41666666666667, 55.33333333333334, 42.16666666666666, 55.00000000000001]"
2023-05-3,"[58.00000000000001, 38.00000000000001, 38.25, 41.33333333333333, 45.833333333333336, 39.0, 44.166666666666664, 49.83333333333332, 54.333333333333336, 61.50000000000001, 63.833333333333336, 44.5, 66.08333333333334, 49.75000000000001, 45.25, 28.66666666666667, 58.91666666666667, 49.25, 54.08333333333333, 46.33333333333332, 59.0, 48.583333333333336, 39.333333333333336, 34.91666666666667]"
2023-05-4,"[61.916666666666664, 52.66666666666667, 27.166666666666664, 30.583333333333336, 49.416666666666664, 47.83333333333332, 65.25000000000001, 51.666666666666664, 48.916666666666664, 59.66666666666667, 48.58333333333332, 58.416666666666664, 45.50000000000001, 48.833333333333336, 52.666666666666664, 43.333333333333336, 51.166666666666664, 56.666666666666664, 49.33333333333332, 41.75, 52.91666666666666, 50.33333333333333, 55.916666666666664, 52.833333333333336]"
2023-05-5,"[57.0, 63.25, 40.41666666666667, 45.08333333333333, 55.416666666666664, 45.74999999999999, 52.583333333333336, 52.083333333333336, 60.583333333333336, 48.333333333333336, 45.583333333333336, 53.33333333333334, 49.41666666666667, 41.583333333333336, 49.166666666666664, 46.333333333333336, 45.25, 52.66666666666666, 46.75000000000001, 51.58333333333333, 63.00000000000001, 53.0, 52.75, 32.66666666666667]"
2023-05-6,"[48.66666666666667, 51.333333333333336, 51.24999999999999, 45.91666666666667, 61.50000000000001, 55.583333333333336, 38.25, 41.33333333333333, 62.583333333333336, 48.0, 49.41666666666667, 44.41666666666667, 38.833333333333336, 51.416666666666664, 58.666666666666664, 38.0, 50.25000000000001, 56.75000000000001, 50.49999999999999, 47.41666666666667, 30.916666666666668, 32.75, 48.416666666666664, 49.75]"
2023-05-7,"[49.083333333333336, 44.166666666666664, 59.0, 40.75, 59.583333333333336, 42.16666666666667, 54.75, 44.833333333333336, 47.166666666666664, 62.416666666666664, 51.583333333333336, 45.75, 40.166666666666664, 51.333333333333336, 42.00000000000001, 45.75, 56.583333333333336, 57.75, 49.83333333333333, 52.083333333333336, 40.66666666666667, 54.74999999999999, 55.58333333333333, 58.0]"
2023-05-8,"[41.75000000000001, 42.50000000000001, 52.5, 66.25, 56.416666666666664, 56.916666666666664, 56.583333333333336, 57.74999999999999, 34.416666666666664, 52.41666666666666, 47.41666666666666, 47.75000000000001, 52.33333333333333, 62.916666666666664, 52.08333333333333, 57.66666666666667, 43.25000000000001, 55.0, 35.83333333333333, 52.0, 32.666666666666664, 48.5, 54.25, 46.5]"
2023-05-9,"[44.583333333333336, 44.25, 57.25, 48.5, 45.00000000000001, 60.25, 42.41666666666667, 43.33333333333333, 32.66666666666667, 44.5, 50.583333333333336, 43.74999999999999, 55.833333333333336, 53.25, 48.416666666666664, 48.916666666666664, 41.916666666666664, 42.58333333333333, 43.74999999999999, 60.91666666666666, 57.16666666666667, 48.5, 61.08333333333333, 46.083333333333336]"
2023-05-10,"[55.41666666666667, 47.666666666666664, 52.08333333333333, 52.666666666666664, 32.083333333333336, 44.583333333333336, 50.25, 52.083333333333336, 41.25, 53.41666666666667, 42.416666666666664, 61.833333333333336, 28.5, 52.916666666666664, 52.91666666666667, 48.16666666666667, 46.166666666666664, 35.0, 48.666666666666664, 36.916666666666664, 44.91666666666667, 47.33333333333333, 44.416666666666664, 39.5]"
2023-05-11,"[53.66666666666667, 46.416666666666664, 47.74999999999999, 49.58333333333334, 50.25000000000001, 54.41666666666667, 37.083333333333336, 59.50000000000001, 56.75000000000001, 55.41666666666668, 51.58333333333333, 58.0, 50.00000000000001, 67.41666666666667, 60.08333333333333, 57.33333333333333, 45.91666666666667, 56.33333333333333, 31.583333333333332, 54.5, 52.91666666666667, 50.08333333333334, 46.083333333333336, 38.58333333333333]"
2023-05-12,"[51.75, 49.66666666666667, 51.25, 25.25, 57.5, 44.58333333333333, 56.91666666666667, 46.083333333333336, 35.75, 57.66666666666667, 52.5, 37.166666666666664, 65.0, 45.916666666666664, 46.5, 41.08333333333333, 55.583333333333336, 51.583333333333336, 43.25, 49.41666666666667, 56.83333333333334, 41.75, 56.833333333333336, 54.58333333333333]"
2023-05-13,"[31.333333333333336, 48.41666666666666, 54.333333333333336, 39.666666666666664, 62.66666666666667, 51.08333333333333, 52.0, 39.583333333333336, 60.083333333333336, 37.91666666666667, 60.916666666666664, 45.583333333333336, 67.91666666666666, 59.833333333333336, 56.00000000000001, 45.0, 56.75000000000001, 56.25, 61.666666666666664, 50.25000000000001, 55.083333333333336, 57.75, 59.58333333333333, 44.833333333333336]"
2023-05-14,"[36.25, 51.83333333333334, 47.916666666666664, 50.833333333333336, 56.16666666666666, 43.74999999999999, 47.916666666666664, 52.83333333333333, 50.666666666666664, 76.0, 39.166666666666664, 35.16666666666667, 59.16666666666667, 48.91666666666667, 56.0, 70.58333333333334, 61.99999999999999, 50.75, 58.91666666666667, 54.249999999999986, 52.166666666666664, 44.66666666666667, 55.416666666666664, 46.75]"
2023-05-15,"[60.083333333333336, 40.25, 58.41666666666667, 58.0, 50.16666666666667, 66.08333333333333, 51.24999999999999, 61.583333333333336, 59.166666666666664, 50.75, 59.416666666666664, 43.25, 43.66666666666667, 50.25, 53.25, 42.666666666666664, 63.50000000000001, 42.58333333333333, 57.166666666666664, 39.25, 47.083333333333336, 52.16666666666667, 62.58333333333333, 44.91666666666667]"
2023-05-16,"[64.99999999999999, 38.0, 51.916666666666664, 46.916666666666664, 57.75000000000001, 53.41666666666667, 52.0, 63.58333333333334, 55.0, 51.083333333333336, 52.916666666666664, 40.75, 30.41666666666667, 48.916666666666664, 42.5, 57.5, 46.91666666666666, 63.416666666666664, 44.25000000000001, 60.416666666666664, 63.0, 40.666666666666664, 57.5, 39.25]"
2023-05-17,"[38.833333333333336, 60.833333333333336, 47.416666666666664, 44.25, 50.833333333333336, 49.41666666666667, 53.75, 49.99999999999999, 41.333333333333336, 42.58333333333332, 44.333333333333336, 41.49999999999999, 43.0, 43.333333333333336, 68.16666666666667, 50.83333333333334, 50.083333333333336, 35.166666666666664, 52.5, 57.16666666666667, 45.25, 55.25000000000001, 52.24999999999999, 56.083333333333336]"
2023-05-18,"[47.916666666666664, 47.91666666666667, 48.75, 61.75000000000001, 45.25, 43.083333333333336, 41.833333333333336, 42.24999999999999, 48.0, 62.25000000000001, 43.5, 56.33333333333333, 54.5, 39.75000000000001, 54.08333333333333, 37.66666666666667, 53.5, 54.083333333333336, 53.0, 47.25, 57.25000000000001, 68.91666666666667, 47.5, 50.5]"
2023-05-19,"[50.41666666666667, 49.75, 54.16666666666668, 39.75, 61.166666666666664, 47.916666666666664, 55.25000000000001, 57.5, 42.333333333333336, 42.50000000000001, 60.24999999999999, 52.91666666666667, 43.25, 57.08333333333333, 38.916666666666664, 35.83333333333333, 39.416666666666664, 55.33333333333333, 63.5, 55.0, 60.5, 42.49999999999999, 40.66666666666667, 52.5]"
2023-05-20,"[56.166666666666664, 47.833333333333336, 48.0, 42.08333333333333, 55.333333333333336, 54.583333333333336, 61.75, 38.666666666666664, 49.166666666666664, 37.666666666666664, 47.25, 43.0, 61.0, 52.75, 52.66666666666667, 59.91666666666667, 53.41666666666667, 45.08333333333333, 53.666666666666664, 55.0, 50.5, 46.416666666666664, 45.083333333333336, 50.24999999999999]"
2023-05-21,"[41.74999999999999, 47.99999999999999, 58.25, 42.58333333333333, 48.25, 47.66666666666667, 56.833333333333336, 51.166666666666664, 50.833333333333336, 51.49999999999999, 38.41666666666667, 63.83333333333332, 44.66666666666667, 59.24999999999999, 56.5, 49.66666666666666, 50.58333333333333, 39.0, 56.24999999999999, 49.16666666666667, 45.33333333333333, 60.666666666666664, 48.41666666666667, 43.0]"
2023-05-22,"[46.25, 40.74999999999999, 37.833333333333336, 54.333333333333336, 60.24999999999999, 49.41666666666667, 46.083333333333336, 46.16666666666666, 56.50000000000001, 52.416666666666664, 41.083333333333336, 64.49999999999999, 62.25, 50.916666666666664, 45.58333333333333, 45.41666666666666, 37.25, 54.50000000000001, 51.083333333333336, 43.416666666666664, 53.833333333333336, 44.25, 27.666666666666668, 60.08333333333333]"
2023-05-23,"[49.41666666666667, 26.333333333333332, 54.66666666666666, 56.166666666666664, 37.166666666666664, 66.0, 33.08333333333333, 56.583333333333336, 53.50000000000001, 46.83333333333333, 62.083333333333336, 41.083333333333336, 49.66666666666666, 42.833333333333336, 48.25, 52.25, 41.75, 55.33333333333333, 59.49999999999999, 52.083333333333336, 60.833333333333336, 43.583333333333336, 58.833333333333336, 57.08333333333333]"
2023-05-24,"[63.916666666666664, 47.083333333333336, 63.91666666666667, 49.75, 42.83333333333333, 61.91666666666667, 53.41666666666667, 54.66666666666667, 55.24999999999999, 57.166666666666664, 42.5, 60.91666666666667, 46.25, 41.58333333333334, 32.58333333333333, 47.916666666666664, 67.08333333333334, 61.24999999999999, 42.41666666666667, 46.916666666666664, 52.25, 46.66666666666666, 50.833333333333336, 48.08333333333333]"
2023-05-25,"[46.833333333333336, 46.666666666666664, 55.25, 43.91666666666667, 50.33333333333333, 58.66666666666666, 32.5, 47.916666666666664, 48.49999999999999, 57.333333333333336, 67.5, 49.00000000000001, 51.58333333333333, 65.58333333333333, 45.16666666666666, 41.583333333333336, 70.33333333333333, 54.16666666666667, 58.75, 60.08333333333333, 50.833333333333336, 55.74999999999999, 53.083333333333336, 67.33333333333333]"
2023-05-26,"[48.91666666666667, 51.91666666666667, 41.0, 40.66666666666667, 48.83333333333333, 62.49999999999999, 42.91666666666667, 51.999999999999986, 42.74999999999999, 64.33333333333333, 53.16666666666668, 65.16666666666667, 60.333333333333336, 50.166666666666664, 67.75, 38.916666666666664, 45.83333333333333, 46.25, 46.75, 35.41666666666667, 48.166666666666664, 46.49999999999999, 47.75, 52.833333333333336]"
2023-05-27,"[47.416666666666664, 62.666666666666664, 51.833333333333336, 47.00000000000001, 43.66666666666667, 54.41666666666667, 52.66666666666668, 40.33333333333333, 40.0, 45.24999999999999, 63.16666666666667, 48.0, 45.33333333333333, 57.58333333333334, 40.08333333333333, 52.83333333333332, 49.75, 49.833333333333336, 45.58333333333333, 49.08333333333332, 36.666666666666664, 37.666666666666664, 61.16666666666667, 48.83333333333332]"
2023-05-28,"[62.33333333333333, 40.25, 66.08333333333334, 35.5, 45.166666666666664, 37.916666666666664, 59.74999999999999, 39.333333333333336, 53.5, 42.74999999999999, 41.916666666666664, 45.666666666666664, 59.0, 37.0, 45.99999999999999, 57.333333333333336, 52.16666666666667, 59.333333333333336, 46.66666666666667, 58.00000000000001, 53.916666666666664, 51.0, 43.74999999999999, 50.666666666666664]"
2023-05-29,"[60.66666666666667, 62.25, 59.25, 49.166666666666664, 56.416666666666664, 51.91666666666667, 45.583333333333336, 58.99999999999999, 39.833333333333336, 34.25, 45.166666666666664, 54.0, 39.333333333333336, 55.166666666666664, 70.25, 59.166666666666664, 52.58333333333334, 48.166666666666664, 49.583333333333336, 62.91666666666667, 41.58333333333334, 58.49999999999999, 45.833333333333336, 63.91666666666667]"
2023-05-30,"[62.99999999999999, 65.0, 40.16666666666667, 54.25, 62.41666666666667, 53.166666666666664, 42.583333333333336, 65.41666666666667, 43.50000000000001, 50.0, 42.833333333333336, 46.16666666666667, 55.75000000000001, 49.75, 39.0, 56.416666666666664, 42.08333333333333, 41.66666666666667, 55.25, 47.41666666666667, 51.0, 53.33333333333333, 59.91666666666666, 56.91666666666667]"
