2022-08-1,"[0, 0, 0, 0, 0, 0, 76.91666666666667, 119.74999999999999, 243.16666666666669, 251.41666666666666, 353.3333333333333, 333.6666666666667, 310.9166666666667, 265.3333333333333, 244.74999999999997, 123.66666666666666, 79.66666666666666, 0, 0, 0, 0, 0, 0, 0]"
2022-08-2,"[0, 0, 0, 0, 0, 0, 75.16666666666666, 126.16666666666667, 243.33333333333334, 247.91666666666666, 323.08333333333326, 328.6666666666667, 338.83333333333326, 261.5, 244.74999999999997, 128.33333333333331, 78.75000000000001, 0, 0, 0, 0, 0, 0, 0]"
2022-08-3,"[0, 0, 0, 0, 0, 0, 78.5, 131.75, 255.91666666666666, 233.08333333333331, 322.16666666666674, 314.33333333333337, 346.5833333333333, 249.0, 256.0833333333333, 126.25, 77.24999999999999, 0, 0, 0, 0, 0, 0, 0]"
2022-08-4,"[0, 0, 0, 0, 0, 0, 73.25, 128.08333333333331, 252.5, 244.91666666666663, 321.6666666666667, 323.25, 314.5, 251.08333333333334, 248.41666666666669, 125.5, 73.25000000000001, 0, 0, 0, 0, 0, 0, 0]"
2022-08-5,"[0, 0, 0, 0, 0, 0, 71.33333333333334, 129.91666666666669, 259.0, 246.83333333333334, 316.4166666666667, 349.5, 294.5, 253.16666666666669, 257.0, 123.75000000000001, 78.33333333333333, 0, 0, 0, 0, 0, 0, 0]"
2022-08-6,"[0, 0, 0, 0, 0, 0, 76.83333333333334, 125.75, 247.66666666666669, 267.33333333333337, 306.58333333333337, 338.08333333333337, 332.4166666666667, 245.91666666666666, 261.1666666666667, 125.99999999999999, 79.0, 0, 0, 0, 0, 0, 0, 0]"
2022-08-7,"[0, 0, 0, 0, 0, 0, 70.91666666666667, 131.91666666666669, 243.91666666666666, 255.50000000000003, 346.74999999999994, 297.6666666666667, 323.16666666666663, 246.5, 262.58333333333337, 124.33333333333334, 70.91666666666667, 0, 0, 0, 0, 0, 0, 0]"
2022-08-8,"[0, 0, 0, 0, 0, 0, 81.24999999999999, 123.41666666666666, 256.75, 250.16666666666666, 323.5, 324.8333333333333, 339.66666666666663, 268.4166666666667, 273.5, 122.08333333333334, 79.91666666666667, 0, 0, 0, 0, 0, 0, 0]"
2022-08-9,"[0, 0, 0, 0, 0, 0, 70.16666666666667, 126.91666666666667, 258.5833333333333, 251.0, 326.33333333333337, 312.8333333333333, 328.5, 249.5, 260.0833333333333, 123.25000000000001, 74.16666666666667, 0, 0, 0, 0, 0, 0, 0]"
2022-08-10,"[0, 0, 0, 0, 0, 0, 70.58333333333334, 125.49999999999999, 250.75, 255.66666666666669, 298.0, 342.25, 315.9166666666667, 251.08333333333334, 247.5, 129.16666666666666, 82.5, 0, 0, 0, 0, 0, 0, 0]"
2022-08-11,"[0, 0, 0, 0, 0, 0, 77.25000000000001, 126.16666666666666, 269.4166666666667, 246.3333333333334, 329.75, 324.0, 331.5, 252.83333333333334, 251.83333333333334, 123.91666666666667, 74.50000000000001, 0, 0, 0, 0, 0, 0, 0]"
2022-08-12,"[0, 0, 0, 0, 0, 0, 81.66666666666666, 120.49999999999999, 244.08333333333334, 242.0, 331.3333333333333, 333.4166666666667, 327.33333333333337, 227.24999999999997, 254.0, 124.41666666666667, 65.58333333333333, 0, 0, 0, 0, 0, 0, 0]"
2022-08-13,"[0, 0, 0, 0, 0, 0, 71.74999999999999, 123.50000000000003, 249.74999999999997, 239.66666666666669, 318.41666666666663, 319.8333333333333, 342.25, 263.5833333333333, 235.33333333333334, 127.50000000000001, 70.16666666666667, 0, 0, 0, 0, 0, 0, 0]"
2022-08-14,"[0, 0, 0, 0, 0, 0, 75.91666666666667, 129.41666666666666, 250.33333333333331, 250.08333333333334, 340.6666666666667, 320.5833333333333, 324.6666666666667, 254.83333333333331, 270.66666666666663, 125.08333333333334, 76.24999999999999, 0, 0, 0, 0, 0, 0, 0]"
2022-08-15,"[0, 0, 0, 0, 0, 0, 75.25, 126.75, 242.41666666666669, 247.49999999999994, 319.49999999999994, 317.5833333333333, 307.5833333333333, 253.58333333333331, 230.49999999999997, 117.91666666666667, 75.16666666666667, 0, 0, 0, 0, 0, 0, 0]"
2022-08-16,"[0, 0, 0, 0, 0, 0, 76.66666666666669, 128.5, 244.41666666666666, 247.41666666666666, 329.25000000000006, 325.83333333333326, 326.16666666666663, 248.16666666666666, 244.16666666666666, 135.58333333333334, 79.16666666666667, 0, 0, 0, 0, 0, 0, 0]"
2022-08-17,"[0, 0, 0, 0, 0, 0, 70.16666666666667, 127.50000000000001, 249.74999999999997, 257.75, 313.9166666666667, 345.4166666666667, 311.3333333333333, 248.25000000000003, 257.0, 131.75000000000003, 70.58333333333334, 0, 0, 0, 0, 0, 0, 0]"
2022-08-18,"[0, 0, 0, 0, 0, 0, 66.5, 131.41666666666669, 260.75, 234.0, 314.58333333333337, 339.83333333333337, 329.9166666666667, 243.3333333333333, 236.25, 128.66666666666666, 79.25, 0, 0, 0, 0, 0, 0, 0]"
