2023-05-1,"[0, 0, 0, 0, 0, 0, 77.5, 125.24999999999999, 257.25, 246.08333333333331, 317.74999999999994, 348.1666666666667, 326.1666666666667, 258.1666666666667, 241.41666666666669, 129.83333333333334, 72.99999999999999, 0, 0, 0, 0, 0, 0, 0]"
2023-05-2,"[0, 0, 0, 0, 0, 0, 76.41666666666667, 119.58333333333333, 257.83333333333337, 254.91666666666666, 316.75000000000006, 333.3333333333333, 334.00000000000006, 255.58333333333334, 254.41666666666663, 131.66666666666669, 71.74999999999999, 0, 0, 0, 0, 0, 0, 0]"
2023-05-3,"[0, 0, 0, 0, 0, 0, 79.99999999999999, 125.58333333333334, 261.08333333333337, 248.25000000000003, 321.4166666666667, 318.8333333333333, 332.83333333333337, 256.9166666666667, 250.58333333333331, 122.0, 76.25, 0, 0, 0, 0, 0, 0, 0]"
2023-05-4,"[0, 0, 0, 0, 0, 0, 76.16666666666666, 124.24999999999999, 249.58333333333334, 250.91666666666666, 312.83333333333337, 326.0, 299.4166666666667, 255.08333333333334, 242.08333333333334, 132.25, 72.33333333333333, 0, 0, 0, 0, 0, 0, 0]"
2023-05-5,"[0, 0, 0, 0, 0, 0, 68.41666666666667, 130.66666666666669, 256.83333333333337, 246.41666666666666, 313.0, 304.99999999999994, 325.5833333333333, 235.83333333333337, 246.16666666666666, 127.58333333333334, 70.08333333333333, 0, 0, 0, 0, 0, 0, 0]"
2023-05-6,"[0, 0, 0, 0, 0, 0, 72.16666666666667, 127.08333333333333, 234.75000000000006, 238.66666666666669, 326.0, 318.1666666666667, 330.74999999999994, 261.83333333333337, 246.66666666666669, 115.08333333333334, 74.33333333333333, 0, 0, 0, 0, 0, 0, 0]"
2023-05-7,"[0, 0, 0, 0, 0, 0, 74.91666666666667, 120.75000000000001, 241.74999999999997, 258.41666666666663, 325.4166666666667, 334.16666666666663, 332.6666666666667, 253.25, 245.58333333333331, 119.66666666666667, 72.58333333333333, 0, 0, 0, 0, 0, 0, 0]"
2023-05-8,"[0, 0, 0, 0, 0, 0, 70.66666666666666, 130.25, 260.08333333333337, 241.25000000000003, 320.50000000000006, 318.25, 327.5, 264.4166666666667, 240.58333333333337, 123.83333333333333, 81.83333333333331, 0, 0, 0, 0, 0, 0, 0]"
2023-05-9,"[0, 0, 0, 0, 0, 0, 72.75, 125.58333333333336, 237.00000000000003, 241.49999999999997, 319.08333333333337, 334.58333333333337, 328.1666666666667, 237.25, 242.83333333333331, 125.41666666666666, 76.91666666666667, 0, 0, 0, 0, 0, 0, 0]"
2023-05-10,"[0, 0, 0, 0, 0, 0, 76.99999999999999, 123.08333333333334, 240.83333333333337, 245.99999999999997, 333.0, 317.91666666666663, 315.58333333333326, 255.41666666666669, 239.58333333333334, 121.0, 73.5, 0, 0, 0, 0, 0, 0, 0]"
