2023-04-1,"[17.491666666666667, 45.44166666666667, 44.6, 49.77499999999999, 49.075, 51.55833333333334, 49.15, 47.074999999999996, 51.02499999999999, 65.81666666666665, 68.96666666666667, 65.45, 63.68333333333333, 50.3, 52.41666666666667, 51.9, 49.05833333333333, 47.525, 48.766666666666666, 31.933333333333337, 7.883333333333333, 0, 0, 0]"
2023-04-2,"[16.7, 45.383333333333326, 44.858333333333334, 52.358333333333334, 48.325, 47.45, 48.425, 50.633333333333326, 51.008333333333326, 68.40833333333335, 68.81666666666666, 64.16666666666667, 64.825, 47.85000000000001, 47.95833333333334, 48.50000000000001, 49.38333333333333, 50.758333333333326, 47.716666666666676, 33.025, 7.524999999999999, 0, 0, 0]"
2023-04-3,"[16.758333333333333, 44.19166666666667, 44.425000000000004, 49.21666666666667, 50.46666666666666, 48.775000000000006, 51.266666666666666, 50.86666666666667, 52.08333333333333, 66.15833333333335, 70.06666666666666, 68.64999999999999, 68.16666666666666, 51.88333333333332, 53.725, 50.26666666666666, 51.53333333333333, 48.09166666666666, 49.208333333333336, 30.416666666666664, 7.525, 0, 0, 0]"
2023-04-4,"[17.21666666666667, 45.06666666666667, 43.95833333333333, 51.675, 50.675000000000004, 49.525, 47.03333333333333, 53.716666666666654, 49.96666666666666, 67.89999999999999, 68.35, 66.03333333333333, 62.0, 49.033333333333324, 50.38333333333333, 49.65833333333333, 50.016666666666666, 48.58333333333333, 49.675000000000004, 30.658333333333335, 7.150000000000001, 0, 0, 0]"
2023-04-5,"[17.633333333333333, 44.57500000000001, 45.89166666666668, 48.81666666666667, 50.625, 48.61666666666666, 50.050000000000004, 49.45833333333333, 49.00833333333333, 66.75, 66.99166666666666, 65.95833333333333, 66.80833333333332, 49.06666666666666, 48.88333333333334, 48.15833333333333, 54.141666666666666, 50.45, 50.05833333333334, 28.59166666666666, 7.933333333333334, 0, 0, 0]"
2023-04-6,"[16.841666666666665, 44.233333333333334, 43.50000000000001, 54.675000000000004, 51.016666666666666, 52.43333333333334, 50.98333333333334, 49.00000000000001, 47.71666666666667, 68.88333333333334, 65.19166666666666, 64.50833333333333, 68.55, 52.608333333333334, 49.141666666666666, 49.175, 50.983333333333334, 50.18333333333333, 50.94166666666668, 30.216666666666665, 7.883333333333334, 0, 0, 0]"
2023-04-7,"[17.858333333333334, 44.358333333333334, 45.63333333333333, 48.383333333333326, 48.77499999999999, 47.074999999999996, 48.233333333333334, 49.25833333333333, 51.224999999999994, 66.48333333333333, 69.12500000000001, 67.93333333333332, 68.31666666666666, 49.325, 50.474999999999994, 49.55, 52.46666666666667, 49.591666666666676, 51.10833333333334, 26.933333333333334, 7.916666666666668, 0, 0, 0]"
2023-04-8,"[17.333333333333332, 45.849999999999994, 44.849999999999994, 48.650000000000006, 49.71666666666667, 49.96666666666667, 49.225, 49.391666666666666, 48.1, 67.77499999999999, 66.95, 66.45833333333333, 66.13333333333334, 50.3, 50.366666666666674, 46.51666666666666, 49.608333333333334, 51.51666666666667, 47.983333333333334, 31.875, 8.125, 0, 0, 0]"
2023-04-9,"[17.64166666666667, 44.24166666666667, 43.991666666666674, 52.025, 52.48333333333333, 49.11666666666667, 51.5, 53.59166666666666, 49.89166666666667, 68.14166666666667, 67.125, 68.40833333333332, 65.85833333333333, 49.83333333333334, 47.824999999999996, 50.83333333333333, 47.541666666666664, 52.3, 49.475, 32.391666666666666, 7.824999999999999, 0, 0, 0]"
2023-04-10,"[17.583333333333336, 43.35, 44.841666666666676, 50.358333333333334, 48.825, 52.80833333333333, 48.18333333333333, 50.94166666666667, 53.43333333333333, 69.31666666666666, 64.34166666666665, 68.78333333333333, 67.99166666666666, 51.41666666666667, 50.441666666666656, 46.725, 50.14166666666667, 49.85833333333334, 50.70833333333333, 28.21666666666667, 7.65, 0, 0, 0]"
2023-04-11,"[17.649999999999995, 44.025, 45.34166666666667, 48.56666666666667, 55.25833333333333, 46.19166666666667, 48.78333333333334, 49.34166666666667, 51.474999999999994, 67.85, 69.18333333333334, 69.35833333333332, 66.98333333333333, 51.71666666666667, 49.233333333333334, 52.975, 50.533333333333324, 50.88333333333334, 48.92499999999999, 28.025, 6.483333333333333, 0, 0, 0]"
2023-04-12,"[17.541666666666664, 43.06666666666666, 45.45, 51.224999999999994, 47.69166666666667, 51.65833333333334, 50.125, 51.03333333333333, 49.90833333333333, 67.775, 68.875, 73.79166666666667, 65.71666666666667, 50.991666666666674, 51.80833333333333, 51.383333333333326, 50.44166666666667, 50.68333333333334, 49.85, 30.408333333333335, 7.258333333333335, 0, 0, 0]"
2023-04-13,"[17.683333333333334, 45.59166666666667, 45.70833333333334, 51.31666666666666, 49.775, 50.28333333333333, 49.68333333333334, 50.85833333333333, 49.90833333333334, 67.15833333333333, 65.35, 64.75833333333333, 68.50833333333334, 52.775, 52.925, 49.466666666666654, 50.98333333333334, 50.78333333333333, 49.141666666666666, 28.7, 7.733333333333333, 0, 0, 0]"
2023-04-14,"[18.358333333333334, 46.18333333333334, 44.550000000000004, 48.791666666666664, 49.49166666666667, 50.141666666666666, 51.575, 52.199999999999996, 50.925000000000004, 67.97500000000001, 65.55, 65.49166666666667, 66.61666666666666, 49.849999999999994, 50.03333333333334, 48.83333333333333, 49.95, 50.71666666666667, 48.050000000000004, 29.725, 7.016666666666666, 0, 0, 0]"
2023-04-15,"[17.88333333333333, 44.69166666666667, 46.14999999999999, 50.70833333333334, 50.074999999999996, 50.50833333333333, 53.13333333333333, 49.366666666666674, 49.858333333333334, 67.23333333333335, 70.43333333333332, 66.38333333333333, 67.00833333333333, 50.26666666666666, 51.875, 51.074999999999996, 51.05833333333334, 49.58333333333333, 51.925000000000004, 34.46666666666667, 7.141666666666667, 0, 0, 0]"
2023-04-16,"[17.183333333333337, 44.40833333333333, 44.89166666666667, 49.416666666666664, 52.075, 52.39166666666667, 51.125, 50.41666666666666, 48.366666666666674, 65.02499999999999, 68.78333333333333, 65.94166666666668, 65.18333333333334, 50.224999999999994, 50.78333333333334, 50.891666666666666, 50.62500000000001, 50.725, 49.458333333333336, 31.133333333333336, 8.516666666666667, 0, 0, 0]"
2023-04-17,"[17.641666666666666, 46.21666666666666, 44.708333333333336, 53.599999999999994, 47.54166666666667, 47.24999999999999, 49.48333333333332, 49.39166666666666, 47.416666666666664, 69.24999999999999, 67.46666666666665, 71.475, 69.3, 49.125, 53.55, 47.075, 50.85000000000001, 49.80833333333334, 49.35000000000001, 29.200000000000003, 7.916666666666666, 0, 0, 0]"
2023-04-18,"[17.316666666666666, 43.725, 44.825, 47.65833333333334, 50.10833333333333, 51.04999999999999, 45.64166666666666, 50.31666666666666, 50.275000000000006, 70.675, 65.80833333333334, 72.4, 67.75833333333333, 52.141666666666666, 50.1, 49.72500000000001, 49.56666666666667, 49.65833333333333, 51.975, 31.208333333333332, 7.666666666666666, 0, 0, 0]"
2023-04-19,"[16.71666666666667, 44.58333333333334, 45.54166666666667, 51.525, 50.97500000000001, 50.516666666666666, 50.849999999999994, 50.87500000000001, 48.275000000000006, 67.475, 65.89999999999999, 71.20833333333334, 71.02499999999998, 51.08333333333333, 50.55, 49.55, 51.49166666666666, 49.375, 48.016666666666666, 27.041666666666668, 7.491666666666667, 0, 0, 0]"
2023-04-20,"[17.633333333333333, 45.34166666666666, 44.941666666666656, 50.05, 50.141666666666666, 49.75833333333333, 48.88333333333333, 50.32500000000001, 49.425, 68.55833333333332, 66.125, 67.5, 66.65, 50.13333333333333, 52.658333333333324, 50.95833333333334, 52.775000000000006, 50.925000000000004, 50.858333333333334, 32.133333333333326, 7.516666666666667, 0, 0, 0]"
2023-04-21,"[17.116666666666667, 44.94166666666667, 44.56666666666666, 54.05, 50.53333333333333, 50.099999999999994, 49.69166666666666, 49.13333333333333, 50.44166666666666, 62.975, 65.50833333333333, 66.41666666666667, 67.09166666666667, 50.40833333333334, 51.675, 51.816666666666656, 49.68333333333333, 49.29166666666667, 48.90833333333333, 32.81666666666666, 8.208333333333334, 0, 0, 0]"
