2023-03-1,"[47.16666666666667, 54.75, 55.666666666666664, 62.83333333333333, 61.49999999999999, 50.91666666666667, 44.0, 52.166666666666664, 55.666666666666664, 41.416666666666664, 50.25, 46.58333333333334, 42.25000000000001, 49.916666666666664, 47.83333333333333, 60.66666666666667, 45.583333333333336, 50.58333333333333, 51.333333333333336, 51.25, 62.33333333333334, 48.83333333333334, 52.166666666666664, 47.25000000000001]"
2023-03-2,"[60.25000000000001, 65.66666666666667, 38.25, 54.083333333333336, 45.0, 53.0, 51.83333333333334, 63.00000000000001, 46.83333333333334, 48.41666666666667, 48.66666666666667, 55.91666666666667, 59.16666666666667, 44.58333333333334, 38.583333333333336, 48.16666666666667, 49.91666666666667, 56.91666666666666, 42.5, 53.25, 38.583333333333336, 39.166666666666664, 55.25000000000001, 53.25000000000001]"
2023-03-3,"[52.08333333333333, 43.08333333333334, 54.0, 58.08333333333333, 36.583333333333336, 48.5, 54.583333333333336, 52.0, 52.41666666666667, 67.75, 40.16666666666667, 58.41666666666667, 54.666666666666664, 50.25, 62.75, 56.41666666666667, 45.24999999999999, 42.166666666666664, 52.25, 46.08333333333333, 53.66666666666667, 28.166666666666668, 46.66666666666666, 38.166666666666664]"
2023-03-4,"[50.083333333333336, 46.00000000000001, 50.25, 51.33333333333333, 60.66666666666667, 63.91666666666668, 52.416666666666664, 45.16666666666667, 49.666666666666664, 56.916666666666664, 61.583333333333336, 39.25, 50.0, 35.83333333333333, 57.166666666666664, 69.83333333333333, 52.416666666666664, 41.833333333333336, 51.50000000000001, 48.333333333333336, 31.33333333333334, 49.83333333333333, 58.49999999999999, 51.83333333333334]"
2023-03-5,"[55.75, 54.833333333333336, 55.666666666666664, 62.58333333333332, 62.5, 68.5, 43.25000000000001, 58.083333333333336, 50.24999999999999, 51.99999999999999, 52.58333333333333, 57.25, 47.83333333333333, 53.08333333333332, 50.75, 45.0, 60.83333333333333, 51.416666666666664, 47.5, 43.583333333333336, 55.49999999999999, 35.083333333333336, 53.333333333333336, 44.666666666666664]"
2023-03-6,"[53.16666666666667, 52.33333333333334, 54.083333333333336, 66.33333333333334, 57.166666666666664, 51.416666666666664, 49.5, 38.33333333333333, 54.916666666666664, 44.41666666666667, 58.666666666666664, 55.75, 35.66666666666667, 45.5, 36.333333333333336, 61.33333333333333, 52.74999999999999, 57.33333333333333, 38.75, 52.08333333333333, 60.16666666666666, 50.41666666666666, 53.916666666666664, 64.58333333333334]"
2023-03-7,"[47.833333333333336, 53.66666666666665, 47.916666666666664, 42.41666666666667, 53.00000000000001, 34.416666666666664, 51.16666666666667, 61.583333333333336, 58.583333333333336, 54.25000000000001, 63.50000000000001, 39.583333333333336, 40.916666666666664, 41.83333333333333, 41.66666666666667, 43.666666666666664, 49.24999999999999, 57.833333333333336, 44.16666666666666, 32.75, 43.833333333333336, 50.58333333333333, 49.166666666666664, 35.166666666666664]"
2023-03-8,"[56.416666666666664, 54.33333333333332, 44.33333333333333, 51.416666666666664, 52.333333333333336, 49.166666666666664, 39.5, 48.25, 58.74999999999999, 45.25, 49.416666666666664, 59.33333333333333, 52.916666666666664, 48.583333333333336, 43.41666666666668, 49.25, 51.166666666666664, 37.416666666666664, 58.24999999999999, 62.49999999999999, 36.08333333333334, 51.16666666666667, 50.41666666666668, 38.75]"
2023-03-9,"[50.00000000000001, 54.0, 40.91666666666667, 57.16666666666666, 48.166666666666664, 51.41666666666668, 58.333333333333336, 42.75000000000001, 57.416666666666664, 46.75, 43.333333333333336, 54.916666666666664, 53.16666666666667, 43.75, 51.75, 45.083333333333336, 57.41666666666667, 48.33333333333333, 47.83333333333333, 64.66666666666666, 65.75, 67.66666666666667, 53.58333333333334, 57.583333333333336]"
2023-03-10,"[45.166666666666664, 45.83333333333332, 46.666666666666664, 49.25, 46.833333333333336, 66.66666666666667, 42.833333333333336, 45.50000000000001, 39.74999999999999, 57.25000000000001, 49.16666666666667, 46.75, 45.99999999999999, 47.50000000000001, 57.333333333333336, 38.666666666666664, 62.25000000000001, 49.16666666666667, 58.0, 44.416666666666664, 51.08333333333333, 49.416666666666664, 53.0, 68.91666666666666]"
